,organization,industry,section,gri_idx,sim_score,gri_desc
4161,newlook,fashion,newlook-sustainability-2023-66,gri_308-2,0.611536979675293,"Supplier Environmental Assessment (Governance, Supply Chain Transparency): Negative environmental impacts in the supply chain and actions taken (Number of suppliers assessed for environmental impacts)"
4162,newlook,fashion,newlook-sustainability-2023-66,gri_308-1,0.6036087274551392,"Supplier Environmental Assessment (Governance, Supply Chain Transparency): Environmental Screening of new suppliers (New suppliers screened using environmental criteria)"
4163,newlook,fashion,newlook-sustainability-2023-66,gri_305-6,0.5011740922927856,"Emissions (Climate Change, Pollution & Toxics): Emissions of Ozone-Depleting Substances (ODS) (How many metric tons of ODS did the company emit?)"
4164,newlook,fashion,newlook-sustainability-2023-66,gri_2-2,0.4976436495780945,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Entities included in the organization's sustainability reporting (List of all entities included in sustainability reporting)"
4165,newlook,fashion,newlook-sustainability-2023-66,gri_2-27,0.4665750861167907,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Compliance with laws and regulations (Total number of significant instances of non-compliance with laws and regulations during the reporting period)"
4166,newlook,fashion,newlook-sustainability-2023-66,gri_307-1,0.4665447473526001,"Environmental Compliance (Non-compliance, Laws & Regulations, Sanctions): Environmental Non-Monetary Sanctions (Total number of non-monetary sanctions for non-compliance with environmental laws and regulations incurred by the organization? )"
4167,newlook,fashion,newlook-sustainability-2023-66,gri_2-25,0.4302511215209961,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Processes to remediate negative impacts (climate change adaptation) (Organization's commitments to provide for or cooperate in the remediation of negative impacts that the organization identifies it has caused or contributed to)"
4168,paypal,finances,paypal-global-2023-8,gri_201-1,0.4847921133041382,"Economic Performance (Revenue, Financial risks, Climate change risks and opportunities): Direct economic value generated and distributed (Company's direct economic value (revenue) generated)"
4169,paypal,finances,paypal-global-2023-8,gri_308-2,0.4717208445072174,"Supplier Environmental Assessment (Governance, Supply Chain Transparency): Negative environmental impacts in the supply chain and actions taken (Number of suppliers assessed for environmental impacts)"
4170,paypal,finances,paypal-global-2023-8,gri_201-2,0.4556102156639099,"Economic Performance (Revenue, Financial risks, Climate change risks and opportunities): Financial implications and other risks and opportunities due to climate change (Risks and opportunities posed by climate change that have the potential to generate substantive changes in operations, revenue, or expenditure)"
4171,paypal,finances,paypal-global-2023-8,gri_2-29,0.4176025986671448,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Approach to stakeholder engagement (Company's process for identifying relevant stakeholders across its value chain)"
4172,paypal,finances,paypal-global-2023-8,gri_2-24,0.4027451276779175,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Embedding policy commitments (Describe how organization embeds each of its policy commitments for responsible business conduct throughout its activities and business relationships)"
4173,paypal,finances,paypal-global-2023-10,gri_2-2,0.4545352458953857,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Entities included in the organization's sustainability reporting (List of all entities included in sustainability reporting)"
4174,paypal,finances,paypal-global-2023-10,gri_2-22,0.4524238109588623,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Statement on sustainable development strategy and climate goals (Statement from the highest governance body of the organization about the relevance of sustainable development to the organization and its strategy for contributing to sustainable development)"
4175,paypal,finances,paypal-global-2023-10,gri_2-24,0.4464522302150726,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Embedding policy commitments (Describe how organization embeds each of its policy commitments for responsible business conduct throughout its activities and business relationships)"
4176,paypal,finances,paypal-global-2023-10,gri_2-29,0.4426427483558655,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Approach to stakeholder engagement (Company's process for identifying relevant stakeholders across its value chain)"
4177,paypal,finances,paypal-global-2023-11,gri_2-29,0.4781398475170135,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Approach to stakeholder engagement (Company's process for identifying relevant stakeholders across its value chain)"
4178,paypal,finances,paypal-global-2023-11,gri_201-1,0.4266548156738281,"Economic Performance (Revenue, Financial risks, Climate change risks and opportunities): Direct economic value generated and distributed (Company's direct economic value (revenue) generated)"
4179,paypal,finances,paypal-global-2023-12,gri_2-29,0.4087703227996826,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Approach to stakeholder engagement (Company's process for identifying relevant stakeholders across its value chain)"
4180,paypal,finances,paypal-global-2023-13,gri_2-29,0.5314483046531677,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Approach to stakeholder engagement (Company's process for identifying relevant stakeholders across its value chain)"
4181,paypal,finances,paypal-global-2023-14,gri_2-29,0.457524299621582,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Approach to stakeholder engagement (Company's process for identifying relevant stakeholders across its value chain)"
4182,paypal,finances,paypal-global-2023-14,gri_2-5,0.4100529551506042,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): External assurance (Organization's policy and practice for seeking external assurance, external climate change policies or goals)"
4183,paypal,finances,paypal-global-2023-15,gri_2-22,0.6060607433319092,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Statement on sustainable development strategy and climate goals (Statement from the highest governance body of the organization about the relevance of sustainable development to the organization and its strategy for contributing to sustainable development)"
4184,paypal,finances,paypal-global-2023-15,gri_2-25,0.5941252708435059,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Processes to remediate negative impacts (climate change adaptation) (Organization's commitments to provide for or cooperate in the remediation of negative impacts that the organization identifies it has caused or contributed to)"
